,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDKN2AIPNL,86.73127415397457,-0.24039332675874084,0.20248650774785637,-1.1872066412350173,0.23514612192494921,0.9999760324314529
MBD3L5,0.058550267781792585,-0.43065485480229576,4.76798763525562,-0.09032214169725035,0.9280312255323926,0.9999760324314529
CKMT1B,4121.673172617112,0.059916301388357456,0.3782579659009236,0.15840063340279056,0.8741411146968139,0.9999760324314529
RNF223,4.086923136666232,-0.698566501447992,0.7040062642542333,-0.9922731329500262,0.3210643056905571,0.9999760324314529
PATE4,1.708967130409701,-2.4899275111352814,1.1410135864728281,-2.182206715725708,0.029094279889645407,0.9834725437173693
OR4A47,0.1776379668291368,-0.8637961338575996,4.518971531829404,-0.19114883282035441,0.848408989854747,0.9999760324314529
PRSS56,0.8743368426328868,-1.6648324408216622,2.518665143474014,-0.6609979278648157,0.5086136424348172,0.9999760324314529
ZNF737,4203.680870648369,0.4778719358529138,0.27151212482796866,1.76003902645488,0.07840118976053373,0.9999760324314529
RGL2,797.5784419282456,0.25212928056533335,0.1983364609073425,1.2712200238519,0.20365038489708875,0.9999760324314529
MEIOSIN,0.5353152602949948,0.07231116655213998,2.4474763645941118,0.029545195041804636,0.976429774227997,0.9999760324314529
C10orf143,0.44284467422867574,-0.2886461467092545,1.2015346376068206,-0.2402312323547916,0.8101510025746281,0.9999760324314529
SHISA9,135.18209226563494,-0.8347876413998455,0.9625412053815628,-0.8672747065087211,0.38579151191427996,0.9999760324314529
