,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DPYSL3,1685.9129371643064,0.9580774246110645,0.3176900097831798,3.0157618908600323,0.00256334467911239,0.04655316993497054
SMAD5,4326.202010125529,0.3405928467276249,0.16713537648568305,2.0378261855101654,0.04156731864684055,0.21252191596803935
CSNK1A1,10329.899483667277,-0.12231375712379935,0.11947542370983395,-1.023756629822538,0.3059502400416094,0.5917628345364576
HMGXB3,2358.3061875529647,0.037813088524885304,0.20919857445567655,0.18075213286358632,0.8565621365653493,0.9409826384421257
ERGIC1,4190.1792267377405,0.13406829064081183,0.11289031323583135,1.1875978265800278,0.2349918945316426,0.5222184713641409
PDGFRB,2409.377268170347,0.6430421012788105,0.25518848214880646,2.5198711786053,0.011739779059139584,0.1082481866461614
CDX1,308.73218517998646,-0.38648561329328995,0.32802330601070084,-1.1782260778771674,0.2387064888523196,0.5260116649458437
ATP6V0E1,1620.0960981128899,0.20884433393131327,0.14196959617792448,1.471049714542947,0.14127767265486937,0.40511642292674804
BNIP1,153.62022361143806,-0.014398487581267421,0.16348457530839136,-0.08807245303788835,0.929819090571198,0.9727166157276779
STC2,111.5447488016888,-0.7062670141549534,0.4332421953165335,-1.6301898148192693,0.10306138588805076,0.34620751588200777
CPEB4,949.2625281989662,0.3290987644498058,0.20140991752649173,1.6339749724912083,0.10226410584163242,0.34531910041532404
HRH2,46.40512464012996,0.09128588517696645,0.2827321832240844,0.32287051348737406,0.746793308168034,0.8895584874839055
DBN1,923.2014619385101,0.34480754673878045,0.2894725135396088,1.191158160484899,0.23359150113526406,0.521345241310769
ZNF346,477.59833971097817,0.13010145366442308,0.14744877611302767,0.8823501767467578,0.37758746994311754,0.6505610721667615
UNC5A,4.2941890992411516,1.042314525493894,0.6898712177528993,1.5108827541595367,0.13081832550342706,
EHHADH,401.3013871247751,-0.49872169825024365,0.2531996991354653,-1.969677294061162,0.048875366864404385,0.23139296186329866
CNTN3,133.62944863385135,-0.44409514614485224,0.6358706340858897,-0.6984048678128867,0.48492403298917397,0.7313710701096473
SMC4,9334.791079146678,-0.5278225980982738,0.16524019748299676,-3.1942747959532474,0.001401826107378817,0.031494359879110756
